customer_id,customer_name,signup_date,home_store,loyalty_tier,total_orders,lifetime_revenue,first_purchase,last_purchase
C01056,Riya Das,2023-05-21,S06,Silver,9,64857.43,2024-05-22,2025-07-16
C01057,Divya Kumar,2023-10-01,S01,Gold,12,36508.49,2024-02-03,2025-12-12
C01058,Vikram Sharma,2024-02-20,S01,Gold,15,44173.28,2024-03-16,2025-11-22
C01059,Ishaan Reddy,2023-02-08,S01,Silver,1,3180.6,2025-10-10,2025-10-10
C01060,Diya Das,2023-01-29,S06,Gold,1,2054.86,2025-09-27,2025-09-27
C01061,Sanjay Patel,2024-04-21,S04,Silver,16,70760.74,2024-05-19,2025-11-14
C01062,Ishaan Gupta,2023-11-14,S03,Gold,5,24386.54,2024-06-12,2025-12-21
C01063,Neha Nair,2023-09-02,S09,Silver,3,17674.31,2024-10-10,2025-11-27
C01064,Aarav Joseph,2023-09-29,S02,Silver,2,8749.3,2024-07-22,2024-07-28
C01065,Aditya Rao,2024-03-15,S03,Silver,16,89224.18,2024-04-16,2025-11-25
C01066,Aditya Gupta,2023-08-27,S09,Bronze,13,81916.27,2024-01-15,2025-09-16
C01067,Meera Pillai,2024-01-12,S04,Silver,17,125799.72,2024-04-19,2025-11-11
C01068,Karthik Reddy,2023-09-23,S05,Platinum,29,135735.89,2024-01-01,2025-11-28
C01069,Karthik Kumar,2023-12-25,S01,Silver,2,40626.9,2024-01-12,2025-09-13
C01070,Vikram Sharma,2023-12-06,S07,Bronze,1,7125.1,2025-03-28,2025-03-28
C01071,Priya Joseph,2024-01-24,S04,Bronze,2,6509.55,2024-02-17,2024-07-28
C01072,Vivaan Iyer,2023-01-03,S07,Gold,7,31441.76,2024-07-19,2025-10-11
C01073,Riya Kumar,2024-03-04,S02,Platinum,45,336277.75,2024-03-04,2025-12-29
C01074,Ishaan Pillai,2023-05-22,S04,Bronze,4,10896.99,2024-02-13,2025-08-18
C01075,Karthik Nair,2024-01-11,S07,Gold,1,801.36,2024-04-18,2024-04-18
C01076,Rohan Nair,2023-11-20,S10,Gold,6,22682.39,2024-03-21,2025-12-18
C01077,Vivaan Pillai,2023-05-26,S01,Bronze,13,111816.54,2024-01-01,2025-11-05
C01078,Neha Das,2023-10-20,S08,Gold,6,71017.02,2024-02-23,2025-12-28
C01079,Kavya Reddy,2024-03-07,S03,Bronze,2,3170.19,2024-04-03,2025-05-28
C01080,Sara Rao,2024-02-03,S05,Silver,3,46504.3,2024-03-17,2024-07-18
C01081,Vikram Gupta,2023-12-10,S03,Silver,12,31780.39,2024-01-14,2025-11-25
C01082,Anjali Krishnan,2023-05-20,S06,Silver,12,63551.97,2024-01-07,2025-11-22
C01083,Nikhil Menon,2023-07-06,S03,Silver,10,27994.55,2024-01-29,2025-11-18
C01084,Ananya Pillai,2023-03-02,S03,Bronze,0,0.0,,
C01085,Anjali Iyer,2024-01-15,S01,Gold,8,25551.74,2024-03-28,2025-11-10
C01086,Kavya Menon,2024-03-15,S01,Gold,7,62449.57,2024-08-09,2025-11-09
C01087,Kavya Nair,2023-11-15,S09,Gold,4,4144.87,2024-01-28,2025-12-17
C01088,Kavya Sharma,2023-10-29,S10,Silver,3,15970.11,2024-08-03,2025-10-20
C01089,Meera Joseph,2023-12-10,S07,Bronze,3,6226.24,2024-04-02,2025-02-01
C01090,Ananya Reddy,2023-01-11,S03,Silver,2,3722.65,2024-07-06,2025-05-18
C01091,Diya Thomas,2023-03-03,S04,Gold,10,47875.75,2024-05-17,2025-12-23
C01092,Priya Sharma,2023-08-14,S07,Bronze,7,32592.46,2024-03-22,2025-10-29
C01093,Rohan Sharma,2023-06-02,S10,Platinum,30,151934.83,2024-01-08,2025-12-31
C01094,Neha Das,2023-11-06,S04,Gold,12,82902.07,2024-04-05,2025-12-25
C01095,Divya Iyer,2023-08-31,S08,Silver,8,49068.3,2024-05-28,2025-10-05
C01096,Sanjay Rao,2024-05-07,S10,Silver,10,82996.87,2024-05-16,2025-10-02
C01097,Neha Varma,2024-01-01,S08,Silver,13,65251.67,2024-01-05,2025-12-07
C01098,Sanjay Nair,2023-11-26,S02,Silver,9,60236.48,2024-01-18,2025-11-22
C01099,Arjun Pillai,2023-04-17,S01,Bronze,0,0.0,,
C01100,Anjali Nair,2023-08-14,S04,Gold,5,7224.22,2024-02-21,2025-11-15
C01101,Nikhil Varma,2023-08-06,S05,Silver,1,25110.86,2025-12-04,2025-12-04
C01102,Rohan Patel,2024-05-20,S02,Gold,12,49813.62,2024-05-24,2025-11-28
C01103,Aditya Reddy,2023-09-16,S03,Gold,12,51999.28,2024-03-02,2025-11-29
C01104,Neha Joseph,2024-05-31,S07,Bronze,3,55480.52,2024-06-28,2025-05-20
C01105,Priya Sharma,2023-02-23,S04,Bronze,7,29448.36,2024-10-03,2025-12-22
C01106,Aarav Iyer,2023-02-16,S03,Gold,34,186997.8,2024-01-23,2025-12-13
C01107,Anjali Joseph,2024-06-04,S06,Bronze,3,25832.12,2024-08-31,2025-09-16
C01108,Aarav Rao,2023-04-09,S06,Silver,2,14891.52,2024-08-14,2024-09-13
C01109,Nikhil Krishnan,2023-01-20,S07,Bronze,5,15224.27,2024-06-18,2025-08-27
C01110,Kavya Varma,2024-05-04,S01,Bronze,2,12561.68,2024-10-29,2024-11-17
C01111,Sanjay Thomas,2024-02-23,S07,Bronze,11,53713.96,2024-04-14,2025-12-30
C01112,Sanjay Krishnan,2023-03-03,S05,Gold,9,71681.53,2024-03-25,2025-11-23
C01113,Kavya Nair,2023-05-25,S01,Silver,0,0.0,,
C01114,Sanjay Varma,2023-08-04,S07,Silver,16,64987.21,2024-01-26,2025-12-28
C01115,Meera Reddy,2023-01-03,S03,Platinum,13,114545.39,2024-03-03,2025-12-03
C01116,Vivaan Kumar,2023-06-09,S03,Bronze,3,14766.07,2024-05-17,2025-12-08
C01117,Ananya Menon,2023-04-30,S04,Bronze,9,51386.42,2024-02-01,2025-12-08
C01118,Ishaan Krishnan,2023-03-30,S03,Gold,3,23248.62,2024-01-11,2024-12-20
C01119,Rohan Krishnan,2023-11-25,S03,Gold,7,28657.35,2024-06-28,2025-09-24
C01120,Rohan Thomas,2023-12-23,S07,Bronze,8,45365.59,2024-04-27,2025-09-30
C01121,Meera Patel,2023-09-24,S01,Platinum,8,26322.81,2024-06-28,2025-11-29
C01122,Neha Pillai,2023-11-19,S10,Platinum,2,43475.11,2024-11-27,2025-03-21
C01123,Sanjay Iyer,2024-06-24,S05,Bronze,1,5143.72,2024-11-28,2024-11-28
C01124,Divya Varma,2023-07-14,S02,Bronze,8,38069.58,2024-01-12,2025-12-06
C01125,Ananya Kumar,2023-11-28,S01,Gold,5,18674.02,2024-07-14,2025-10-01
C01126,Vikram Gupta,2023-06-19,S05,Bronze,2,7589.09,2024-01-13,2024-12-14
C01127,Priya Menon,2024-06-04,S06,Bronze,8,24692.53,2024-08-01,2025-12-22
C01128,Arjun Thomas,2024-04-07,S01,Gold,6,37030.72,2024-04-21,2025-12-05
C01129,Riya Sharma,2023-02-09,S02,Silver,2,7469.23,2024-07-04,2024-11-22
C01130,Ishaan Kumar,2024-06-20,S07,Silver,3,18841.69,2024-08-09,2025-05-20
C01131,Ananya Patel,2023-09-18,S01,Bronze,3,11985.88,2024-06-27,2025-02-14
C01132,Aarav Kumar,2024-01-30,S08,Silver,5,40590.33,2024-02-13,2025-11-20
C01133,Priya Rao,2023-08-14,S06,Silver,2,13045.34,2024-01-26,2024-02-29
C01134,Diya Varma,2023-05-04,S04,Bronze,7,14691.48,2024-03-06,2025-02-03
C01135,Sanjay Rao,2023-02-07,S03,Bronze,1,4663.29,2024-07-31,2024-07-31
C01136,Ishaan Varma,2023-11-24,S01,Silver,21,102301.73,2024-02-16,2025-12-13
C01137,Priya Kumar,2023-09-08,S08,Gold,11,35309.08,2024-05-24,2025-12-08
C01138,Sanjay Menon,2023-06-25,S01,Gold,2,18507.75,2024-04-14,2025-08-14
C01139,Sara Patel,2024-03-29,S03,Bronze,3,15312.29,2024-11-29,2025-10-03
C01140,Priya Rao,2023-02-06,S05,Silver,7,18497.51,2024-01-02,2025-03-31
C01141,Anjali Sharma,2023-11-12,S02,Gold,24,91464.71,2024-01-05,2025-12-26
C01142,Kavya Thomas,2023-04-24,S04,Gold,12,58730.52,2024-03-22,2025-11-08
C01143,Rohan Patel,2023-02-09,S07,Silver,18,62248.92,2024-03-22,2025-11-25
C01144,Neha Varma,2023-10-28,S04,Bronze,12,23030.27,2024-02-03,2025-11-19
C01145,Kavya Kumar,2023-08-12,S09,Gold,8,23198.93,2024-02-20,2025-12-31
C01146,Vivaan Reddy,2023-11-14,S08,Bronze,6,26701.96,2024-02-29,2025-05-19
C01147,Sanjay Reddy,2023-12-15,S03,Bronze,8,51281.61,2024-02-07,2025-11-17
C01148,Karthik Rao,2023-04-25,S03,Silver,3,12899.99,2024-01-27,2025-09-20
C01149,Neha Thomas,2023-11-19,S04,Platinum,6,44099.44,2024-01-10,2025-11-06
C01150,Vivaan Varma,2023-02-09,S06,Bronze,4,6838.31,2024-04-02,2025-11-27
C01151,Nikhil Thomas,2023-02-09,S03,Silver,7,41830.12,2025-01-07,2025-11-16
C01152,Ishaan Menon,2023-10-16,S10,Bronze,1,1359.45,2024-11-22,2024-11-22
C01153,Diya Menon,2023-09-19,S05,Gold,5,11230.35,2024-04-21,2025-12-10
C01154,Aditya Pillai,2023-08-04,S03,Silver,5,13853.45,2024-03-22,2025-10-25
C01155,Sara Pillai,2023-05-27,S06,Bronze,6,41621.47,2025-03-22,2025-11-02
C01156,Aditya Joseph,2023-12-02,S03,Bronze,7,52900.64,2024-03-02,2025-12-29
C01157,Priya Joseph,2023-06-17,S08,Bronze,3,9778.09,2024-10-08,2025-09-30
C01158,Riya Nair,2023-04-02,S05,Bronze,1,2006.61,2025-06-11,2025-06-11
C01159,Kavya Joseph,2023-12-19,S01,Bronze,11,88442.52,2024-02-06,2025-12-10
C01160,Vivaan Sharma,2023-12-29,S02,Silver,5,17684.1,2024-03-21,2025-04-12
C01161,Sara Kumar,2023-12-11,S08,Bronze,4,6186.84,2024-07-19,2025-03-21
C01162,Anjali Sharma,2023-06-19,S05,Silver,7,44365.02,2024-03-20,2025-11-25
C01163,Ishaan Pillai,2023-12-22,S10,Bronze,2,9817.46,2024-04-05,2024-10-03
C01164,Diya Rao,2023-07-10,S01,Silver,4,19478.25,2024-06-23,2025-01-03
C01165,Rohan Krishnan,2024-02-26,S03,Bronze,2,3303.53,2024-04-02,2024-05-26
C01166,Karthik Pillai,2023-01-07,S02,Bronze,1,3966.76,2025-11-11,2025-11-11
C01167,Ishaan Sharma,2023-05-13,S05,Silver,11,68830.48,2024-02-03,2025-11-03
C01168,Aditya Pillai,2023-01-31,S03,Bronze,1,10437.34,2024-10-04,2024-10-04
C01169,Ananya Gupta,2024-06-18,S01,Gold,5,36298.27,2024-07-21,2025-12-26
C01170,Diya Das,2024-03-01,S06,Silver,6,47970.74,2024-12-02,2025-11-19
C01171,Riya Reddy,2024-01-29,S05,Silver,9,45233.62,2024-06-12,2025-11-28
C01172,Aditya Patel,2023-12-29,S03,Bronze,4,14868.44,2024-06-27,2025-07-08
C01173,Priya Gupta,2024-03-12,S04,Bronze,12,56372.33,2024-03-27,2025-12-07
C01174,Meera Joseph,2023-03-23,S07,Silver,7,36377.46,2024-01-23,2025-11-04
C01175,Ananya Thomas,2023-12-22,S02,Silver,5,18106.85,2024-01-07,2025-11-26
C01176,Divya Joseph,2023-09-15,S03,Bronze,0,0.0,,
C01177,Ishaan Nair,2024-06-07,S03,Bronze,5,18352.56,2024-12-11,2025-12-20
C01178,Ananya Das,2023-10-22,S07,Bronze,9,62349.12,2024-06-22,2025-10-21
C01179,Anjali Pillai,2023-08-12,S08,Silver,8,25911.97,2024-02-05,2025-11-05
C01180,Anjali Gupta,2024-06-08,S03,Bronze,0,0.0,,
C01181,Vivaan Gupta,2023-02-15,S03,Silver,3,11925.7,2024-07-23,2025-09-28
C01182,Karthik Sharma,2023-04-23,S08,Bronze,13,47792.96,2024-02-20,2025-12-30
C01183,Vivaan Sharma,2023-08-21,S10,Silver,3,14195.4,2024-10-27,2025-07-26
C01184,Arjun Krishnan,2023-01-17,S06,Bronze,6,32755.01,2024-02-12,2025-09-18
C01185,Nikhil Krishnan,2023-12-26,S10,Silver,1,1590.3,2025-08-16,2025-08-16
C01186,Aditya Pillai,2023-08-11,S06,Bronze,3,10270.08,2024-09-17,2025-07-10
C01187,Priya Das,2024-03-23,S07,Bronze,2,7709.72,2024-08-25,2024-11-09
C01188,Diya Sharma,2023-12-31,S03,Bronze,0,0.0,,
C01189,Kavya Kumar,2023-11-22,S04,Bronze,1,2074.15,2025-07-24,2025-07-24
C01190,Karthik Gupta,2024-04-11,S01,Bronze,0,0.0,,
C01191,Karthik Varma,2024-02-18,S08,Gold,4,23872.06,2024-05-10,2025-07-11
C01192,Karthik Das,2024-03-30,S09,Gold,1,8089.33,2024-11-12,2024-11-12
C01193,Sara Nair,2023-08-21,S06,Bronze,0,0.0,,
C01194,Meera Reddy,2023-08-12,S03,Gold,7,30886.92,2024-05-25,2025-11-21
C01195,Riya Joseph,2024-02-16,S01,Silver,1,14263.75,2025-09-20,2025-09-20
C01196,Aditya Pillai,2023-12-01,S03,Bronze,4,10183.44,2025-04-20,2025-12-02
C01197,Diya Rao,2023-08-10,S02,Platinum,38,193579.77,2024-02-09,2025-12-16
C01198,Arjun Thomas,2023-02-06,S06,Gold,9,41084.39,2024-04-24,2025-11-04
C01199,Kavya Iyer,2023-10-05,S09,Platinum,12,86427.82,2024-06-02,2025-12-14
C01200,Sara Rao,2023-07-15,S01,Bronze,2,14339.55,2024-06-15,2025-01-20
C01201,Vikram Menon,2024-04-28,S01,Bronze,0,0.0,,
C01202,Aditya Das,2023-08-30,S05,Silver,2,6847.4,2024-09-02,2025-10-25
C01203,Arjun Joseph,2023-11-20,S03,Silver,10,56416.79,2024-06-17,2025-11-23
C01204,Kavya Joseph,2023-07-11,S08,Bronze,11,53162.18,2024-03-04,2025-10-23
C01205,Vivaan Reddy,2023-01-17,S03,Gold,6,28594.54,2024-01-08,2025-10-22
C01206,Rohan Patel,2024-06-07,S03,Silver,2,13325.15,2024-12-07,2025-11-18
C01207,Vikram Gupta,2024-02-05,S03,Bronze,2,11908.59,2024-09-20,2025-04-14
C01208,Vivaan Menon,2023-01-22,S01,Silver,2,15171.26,2024-12-13,2025-06-29
C01209,Riya Gupta,2024-04-18,S05,Silver,4,29285.11,2025-01-14,2025-10-16
C01210,Priya Kumar,2023-04-30,S02,Bronze,1,2582.0,2024-05-17,2024-05-17
C01211,Kavya Nair,2023-07-29,S04,Platinum,5,30810.96,2024-05-01,2024-12-17
C01212,Karthik Krishnan,2023-11-02,S04,Bronze,5,47000.06,2024-05-21,2025-11-27
C01213,Ishaan Joseph,2023-09-27,S01,Bronze,3,8135.76,2024-12-13,2024-12-29
C01214,Divya Reddy,2023-10-12,S01,Gold,2,5331.55,2024-11-23,2025-06-21
C01215,Ishaan Menon,2023-08-15,S05,Platinum,20,99285.03,2024-03-14,2025-12-19
C01216,Vikram Gupta,2024-01-16,S06,Gold,5,29370.43,2024-03-21,2025-12-27
C01217,Nikhil Varma,2024-04-04,S09,Gold,1,3210.2,2024-10-09,2024-10-09
C01218,Anjali Joseph,2023-01-07,S02,Silver,11,44600.83,2024-01-10,2025-12-19
C01219,Meera Iyer,2023-01-29,S01,Gold,3,7329.87,2024-01-23,2024-10-02
C01220,Anjali Sharma,2023-02-02,S01,Bronze,5,17215.39,2024-01-31,2025-02-03
C01221,Aarav Reddy,2023-03-20,S04,Gold,13,60459.89,2024-01-04,2025-11-19
C01222,Sanjay Patel,2024-04-03,S06,Silver,4,18922.84,2024-04-05,2025-06-17
C01223,Diya Kumar,2024-06-21,S08,Bronze,4,9034.89,2025-08-12,2025-11-18
C01224,Sanjay Reddy,2024-04-26,S06,Silver,2,24562.23,2025-02-02,2025-08-17
C01225,Diya Thomas,2024-03-05,S02,Silver,7,33573.99,2024-05-08,2025-11-22
C01226,Neha Patel,2023-10-12,S04,Silver,9,54941.92,2024-05-20,2025-11-30
C01227,Sara Patel,2024-05-30,S09,Bronze,5,31947.65,2024-06-06,2025-11-10
C01228,Sara Krishnan,2023-04-09,S03,Gold,19,94747.83,2024-02-03,2025-12-23
C01229,Riya Varma,2024-02-01,S04,Bronze,4,17299.58,2025-04-07,2025-12-04
C01230,Sanjay Kumar,2024-05-03,S10,Bronze,0,0.0,,
C01231,Aarav Reddy,2023-02-08,S07,Gold,7,32790.84,2024-03-19,2025-11-09
C01232,Ishaan Pillai,2023-09-28,S07,Silver,0,0.0,,
C01233,Vivaan Varma,2023-06-06,S02,Bronze,8,26329.48,2024-02-19,2025-12-04
C01234,Vivaan Thomas,2023-03-16,S04,Bronze,6,29620.46,2024-04-09,2025-10-23
C01235,Karthik Gupta,2023-05-10,S01,Silver,1,3181.54,2025-06-30,2025-06-30
C01236,Riya Krishnan,2023-03-25,S05,Platinum,24,120460.65,2024-01-09,2025-12-24
C01237,Diya Kumar,2023-01-22,S01,Gold,10,24864.86,2024-01-06,2025-12-03
C01238,Kavya Joseph,2024-04-03,S08,Silver,5,20788.1,2024-06-15,2025-12-29
C01239,Vikram Das,2024-06-22,S08,Bronze,0,0.0,,
C01240,Karthik Krishnan,2024-01-17,S05,Bronze,1,954.0,2024-11-08,2024-11-08
C01241,Kavya Rao,2024-03-15,S01,Bronze,7,27218.55,2024-06-03,2025-11-20
C01242,Nikhil Iyer,2023-01-21,S01,Bronze,2,1385.13,2024-08-04,2025-12-11
C01243,Ishaan Iyer,2023-10-30,S07,Bronze,8,31742.68,2024-02-19,2025-10-14
C01244,Vivaan Iyer,2023-03-25,S05,Bronze,4,27242.61,2024-05-23,2025-10-27
C01245,Nikhil Rao,2024-03-28,S06,Silver,4,10926.7,2024-05-18,2025-09-25
C01246,Riya Patel,2024-01-22,S03,Bronze,1,1565.42,2025-12-07,2025-12-07
C01247,Neha Gupta,2024-05-21,S04,Silver,3,3240.12,2024-12-10,2025-10-15
C01248,Neha Kumar,2023-09-14,S07,Platinum,7,115661.53,2024-01-24,2025-11-18
C01249,Ananya Thomas,2024-06-10,S04,Silver,6,28082.05,2024-07-05,2025-10-25
C01250,Aditya Das,2023-06-11,S05,Gold,6,35227.81,2024-04-10,2025-04-16
C01251,Vikram Krishnan,2023-06-12,S07,Gold,3,10433.89,2024-01-07,2025-09-28
C01252,Aarav Reddy,2024-06-07,S02,Bronze,0,0.0,,
C01253,Arjun Krishnan,2023-09-28,S01,Bronze,10,35259.77,2024-06-21,2025-12-19
C01254,Aarav Iyer,2024-05-06,S05,Bronze,8,60055.17,2024-05-29,2025-12-01
C01255,Kavya Patel,2023-07-27,S01,Bronze,0,0.0,,
C01256,Ishaan Thomas,2024-06-22,S07,Silver,1,1955.85,2025-01-05,2025-01-05
C01257,Vivaan Krishnan,2023-03-01,S06,Gold,26,76128.38,2024-02-09,2025-12-24
C01258,Ananya Krishnan,2024-03-05,S08,Platinum,12,47254.7,2024-07-15,2025-11-13
C01259,Nikhil Menon,2023-11-05,S06,Bronze,11,37152.48,2024-01-09,2025-12-12
C01260,Aarav Patel,2024-06-03,S01,Platinum,7,33842.02,2024-07-24,2025-05-01
C01261,Aditya Pillai,2023-01-27,S02,Bronze,1,6164.86,2025-10-03,2025-10-03
C01262,Kavya Nair,2023-07-18,S07,Gold,1,2163.67,2025-01-24,2025-01-24
C01263,Arjun Reddy,2024-01-22,S02,Bronze,5,36982.54,2024-02-06,2025-10-15
C01264,Vikram Pillai,2023-12-15,S06,Bronze,10,39632.95,2024-02-24,2025-10-26
C01265,Neha Menon,2024-06-19,S07,Bronze,2,18927.61,2025-02-12,2025-12-17
C01266,Sanjay Thomas,2024-01-13,S03,Gold,17,88818.68,2024-02-06,2025-12-30
C01267,Priya Joseph,2024-06-10,S03,Bronze,1,1172.87,2025-11-06,2025-11-06
C01268,Sara Iyer,2023-06-02,S05,Bronze,0,0.0,,
C01269,Rohan Menon,2023-07-25,S08,Gold,12,41646.77,2024-01-05,2025-11-13
C01270,Vivaan Varma,2024-03-30,S02,Platinum,10,26864.71,2024-10-22,2025-11-29
C01271,Ishaan Joseph,2023-09-30,S09,Bronze,3,21075.71,2024-07-06,2025-07-15
C01272,Sara Menon,2023-08-24,S05,Silver,4,28415.33,2024-05-28,2025-10-10
C01273,Priya Sharma,2024-06-04,S10,Bronze,9,70127.92,2024-06-27,2025-10-09
C01274,Anjali Patel,2024-05-15,S01,Bronze,15,107748.81,2024-06-27,2025-09-23
C01275,Ishaan Nair,2023-04-27,S01,Silver,12,54813.64,2024-02-13,2025-12-16
C01276,Aditya Rao,2024-01-21,S08,Bronze,4,39660.74,2024-04-09,2025-11-09
C01277,Diya Thomas,2023-12-10,S08,Silver,9,23048.6,2024-02-14,2025-12-28
C01278,Karthik Rao,2024-01-30,S04,Silver,8,34473.49,2024-03-07,2025-10-31
C01279,Ishaan Patel,2023-03-05,S06,Silver,4,6182.55,2024-03-01,2025-10-13
C01280,Priya Rao,2023-03-13,S08,Silver,9,46446.32,2024-05-18,2025-05-30
C01281,Meera Iyer,2023-10-01,S01,Silver,9,28676.15,2024-01-01,2025-12-06
C01282,Nikhil Krishnan,2023-11-16,S05,Bronze,2,5245.69,2024-11-16,2025-12-29
C01283,Riya Nair,2023-12-04,S08,Bronze,4,14286.52,2024-02-21,2024-12-08
C01284,Riya Iyer,2024-01-01,S03,Silver,10,78170.0,2024-08-30,2025-11-20
C01285,Aditya Sharma,2024-05-09,S03,Gold,0,0.0,,
C01286,Nikhil Patel,2023-06-15,S07,Silver,24,134212.56,2024-01-08,2025-09-03
C01287,Karthik Das,2024-06-27,S03,Silver,11,53343.75,2024-07-01,2025-12-25
C01288,Riya Kumar,2023-01-11,S01,Bronze,1,3263.58,2025-02-18,2025-02-18
C01289,Arjun Iyer,2023-10-28,S10,Silver,13,131609.38,2024-02-09,2025-11-08
C01290,Vivaan Reddy,2023-04-12,S05,Bronze,8,35027.15,2024-03-20,2025-12-30
C01291,Ishaan Rao,2024-02-29,S08,Gold,12,84297.86,2024-03-12,2025-12-16
C01292,Ishaan Thomas,2024-01-27,S08,Silver,5,34894.61,2024-10-16,2025-12-25
C01293,Arjun Das,2023-08-02,S01,Bronze,1,3852.03,2024-12-21,2024-12-21
C01294,Meera Nair,2023-03-29,S02,Silver,8,50199.58,2024-01-31,2025-12-27
C01295,Kavya Reddy,2024-02-05,S03,Gold,5,12764.48,2024-07-06,2025-06-09
C01296,Meera Pillai,2023-02-15,S03,Bronze,8,21646.02,2024-01-27,2025-12-08
C01297,Vikram Das,2024-04-07,S06,Silver,4,20326.58,2024-05-12,2025-12-23
C01298,Divya Patel,2023-11-06,S06,Silver,2,6763.51,2024-05-02,2024-11-29
C01299,Sanjay Gupta,2023-03-27,S04,Gold,9,23224.12,2024-03-10,2025-09-11
C01300,Riya Gupta,2023-04-02,S02,Bronze,1,7045.68,2024-03-15,2024-03-15
C01301,Nikhil Thomas,2023-08-30,S03,Silver,6,21943.73,2024-02-17,2025-11-29
C01302,Sara Joseph,2023-01-02,S05,Gold,18,95718.65,2024-03-10,2025-12-23
C01303,Riya Sharma,2023-08-13,S04,Platinum,7,35956.79,2024-05-21,2025-12-05
C01304,Vikram Joseph,2023-04-26,S01,Silver,21,80295.23,2024-01-18,2025-11-18
C01305,Diya Reddy,2023-04-13,S06,Platinum,0,0.0,,
C01306,Kavya Kumar,2023-07-13,S01,Silver,23,109920.59,2024-01-12,2025-12-31
C01307,Rohan Das,2023-06-15,S03,Bronze,10,52058.38,2024-03-27,2025-10-19
C01308,Riya Reddy,2023-03-31,S06,Silver,2,20634.98,2025-01-13,2025-12-25
C01309,Riya Reddy,2023-05-02,S01,Bronze,5,14526.95,2024-01-24,2025-12-07
C01310,Divya Iyer,2023-05-23,S05,Bronze,2,18026.81,2025-02-14,2025-08-24
C01311,Aarav Gupta,2023-04-16,S03,Silver,12,83736.09,2024-02-03,2025-11-24
C01312,Rohan Gupta,2024-03-03,S01,Gold,2,8527.12,2024-11-19,2025-08-26
C01313,Karthik Rao,2023-11-01,S02,Gold,0,0.0,,
C01314,Neha Nair,2023-11-13,S09,Silver,12,47230.0,2024-01-07,2025-11-06
C01315,Arjun Varma,2023-01-09,S05,Bronze,1,1247.62,2025-04-30,2025-04-30
C01316,Meera Kumar,2023-03-14,S10,Bronze,1,17148.64,2025-03-26,2025-03-26
C01317,Diya Rao,2023-12-25,S05,Bronze,5,32387.25,2024-05-18,2025-09-19
C01318,Kavya Rao,2023-08-11,S05,Silver,25,118299.58,2024-01-05,2025-12-04
C01319,Ananya Gupta,2024-02-20,S03,Bronze,8,29770.09,2024-07-04,2025-12-08
C01320,Divya Menon,2024-01-05,S03,Bronze,4,19973.71,2024-01-28,2025-07-14
C01321,Rohan Iyer,2023-09-21,S02,Bronze,11,47690.81,2024-02-04,2025-09-01
C01322,Aarav Kumar,2023-11-14,S03,Gold,8,79670.56,2024-05-07,2025-11-18
C01323,Sara Rao,2023-03-25,S04,Gold,7,43603.63,2024-03-20,2025-09-25
C01324,Vikram Gupta,2023-11-14,S02,Silver,1,7798.29,2025-04-29,2025-04-29
C01325,Aditya Reddy,2023-04-21,S02,Bronze,5,29283.54,2024-06-01,2025-07-16
C01326,Ishaan Iyer,2023-09-08,S03,Bronze,5,16351.49,2024-05-27,2025-11-21
C01327,Vivaan Rao,2024-01-18,S04,Bronze,13,71556.94,2024-05-28,2025-12-29
C01328,Sanjay Kumar,2023-01-07,S06,Bronze,5,31458.91,2024-01-23,2025-05-11
C01329,Vivaan Varma,2024-04-03,S08,Bronze,11,84642.48,2024-09-02,2025-12-29
C01330,Diya Sharma,2023-03-25,S03,Bronze,2,5888.36,2025-01-09,2025-04-10
C01331,Kavya Das,2023-07-27,S02,Bronze,4,9190.43,2024-10-09,2025-12-05
C01332,Riya Sharma,2024-01-25,S03,Bronze,0,0.0,,
C01333,Aarav Nair,2023-11-10,S08,Bronze,0,0.0,,
C01334,Anjali Krishnan,2023-01-22,S01,Silver,5,12043.67,2024-04-05,2025-10-07
C01335,Aarav Iyer,2024-02-14,S06,Platinum,18,92545.65,2024-02-27,2025-12-20
C01336,Vikram Joseph,2024-05-29,S04,Gold,3,21340.56,2024-11-28,2025-10-05
C01337,Rohan Patel,2023-05-07,S02,Bronze,7,52145.46,2024-03-01,2025-12-29
C01338,Aditya Thomas,2023-01-14,S03,Bronze,6,17575.35,2024-09-16,2025-10-17
C01339,Arjun Das,2023-01-12,S02,Gold,14,69826.27,2024-07-15,2025-12-24
C01340,Priya Joseph,2023-03-28,S08,Bronze,5,36489.89,2024-04-26,2025-11-21
C01341,Karthik Nair,2024-06-07,S04,Gold,20,141459.11,2024-07-15,2025-12-29
C01342,Sara Pillai,2024-06-20,S05,Silver,3,5842.42,2025-06-17,2025-11-21
C01343,Ananya Das,2023-10-28,S05,Platinum,11,53177.1,2024-03-28,2025-08-09
C01344,Riya Krishnan,2023-08-31,S06,Gold,5,31367.8,2024-07-01,2025-12-25
C01345,Anjali Pillai,2023-05-02,S04,Silver,20,110765.13,2024-01-14,2025-11-30
C01346,Nikhil Patel,2023-05-27,S01,Silver,4,24408.3,2024-06-05,2025-03-01
C01347,Vivaan Krishnan,2023-12-22,S03,Bronze,8,48592.77,2024-03-16,2025-11-05
C01348,Aarav Patel,2023-11-05,S02,Bronze,0,0.0,,
C01349,Neha Sharma,2023-10-15,S06,Bronze,6,21887.48,2024-07-13,2025-09-23
C01350,Arjun Iyer,2023-11-03,S01,Bronze,3,16349.96,2024-09-14,2025-10-28
C01351,Aditya Joseph,2023-12-18,S05,Bronze,5,18788.13,2024-05-21,2025-08-19
